FrameCounter,Timestamp,LedState,Stimulation,Output0,Output1,Input0,Input1,Region0G
7427,5671.658944,2,0,1,0,0,0,0.026838649384705
7429,5671.692256,2,0,1,0,0,0,0.0265153971956914
7431,5671.7256,2,0,1,0,0,0,0.026840044216157
7433,5671.758944,2,0,1,0,0,0,0.0262026062425682
7435,5671.792256,2,0,1,0,0,0,0.026223528714349
7437,5671.8256,2,0,1,0,0,0,0.026070794670349
7439,5671.858944,2,0,1,0,0,0,0.0262782758488421
7441,5671.892256,2,0,1,0,0,0,0.0264114822525133
7443,5671.9256,2,0,1,0,0,0,0.0258608725368148
7445,5671.958944,2,0,1,0,0,0,0.0257642804587601
7447,5671.992256,2,0,1,0,0,0,0.0255906239429793
7449,5672.0256,2,0,1,0,0,0,0.026146464276623
7451,5672.058912,2,0,1,0,0,0,0.0262270157929791
7453,5672.092256,2,0,1,0,0,0,0.0257182510208423
7455,5672.1256,2,0,1,0,0,0,0.0260812559062394
7457,5672.158912,2,0,1,0,0,0,0.0262343386581024
7459,5672.192256,2,0,1,0,0,0,0.0263121005115544
7461,5672.2256,2,0,1,0,0,0,0.0258824924243217
7463,5672.258912,2,0,1,0,0,0,0.0258294888291436
7465,5672.292256,2,0,1,0,0,0,0.0258472729301573
7467,5672.325568,2,0,1,0,0,0,0.0254270799552259
7469,5672.358912,2,0,1,0,0,0,0.0258008947843765
7471,5672.392256,2,0,1,0,0,0,0.0257050001220478
7473,5672.425568,2,0,1,0,0,0,0.0258730773120203
7475,5672.458912,2,0,1,0,0,0,0.0257179023129793
7477,5672.492224,2,0,1,0,0,0,0.0255306461905409
7479,5672.525568,2,0,1,0,0,0,0.0255296000669519
7481,5672.558912,2,0,1,0,0,0,0.0256415352909793
7483,5672.592224,2,0,1,0,0,0,0.0258936510759381
7485,5672.625568,2,0,1,0,0,0,0.0255801627070889
7487,5672.658912,2,0,1,0,0,0,0.0256387456280752
7489,5672.692224,2,0,1,0,0,0,0.025428474786678
7491,5672.725568,2,0,1,0,0,0,0.0256279356843217
7493,5672.75888,2,0,1,0,0,0,0.0257677675373902
7495,5672.792224,2,0,1,0,0,0,0.0256052696732259
7497,5672.825568,2,0,1,0,0,0,0.0256924466389793
7499,5672.85888,2,0,1,0,0,0,0.0253946501239656
7501,5672.892224,2,0,1,0,0,0,0.0254016242812259
7503,5672.925568,2,0,1,0,0,0,0.0256324688865409
7505,5672.95888,2,0,1,0,0,0,0.0256718728750615
7507,5672.992224,2,0,1,0,0,0,0.0255710963026505
7509,5673.025536,2,0,1,0,0,0,0.0252419160799657
7511,5673.05888,2,0,1,0,0,0,0.0250386193958288
7513,5673.092224,2,0,1,0,0,0,0.0254235928765958
7515,5673.125536,2,0,1,0,0,0,0.0252530747315821
7517,5673.15888,2,0,1,0,0,0,0.0254598584943492
7519,5673.192224,2,0,1,0,0,0,0.0258556419188696
7521,5673.225536,2,0,1,0,0,0,0.025019440463363
7523,5673.25888,2,0,1,0,0,0,0.0252286651811712
7525,5673.292192,2,0,1,0,0,0,0.0255212310782396
7527,5673.325536,2,0,1,0,0,0,0.0247851087794179
7529,5673.35888,2,0,1,0,0,0,0.0248370662510069
7531,5673.392192,2,0,1,0,0,0,0.0255902752351163
7533,5673.425536,2,0,1,0,0,0,0.0257855516384039
7535,5673.45888,2,0,1,0,0,0,0.0256373507966231
7537,5673.492192,2,0,1,0,0,0,0.0258769130985135
7539,5673.525536,2,0,1,0,0,0,0.02717131668602
7541,5673.558848,2,0,1,0,0,0,0.0268777046653625
7543,5673.592192,2,0,1,0,0,0,0.0270227671363762
7545,5673.625536,2,0,1,0,0,0,0.0269488410694173
7547,5673.658848,2,0,1,0,0,0,0.0270551969676364
7549,5673.692192,2,0,1,0,0,0,0.0262266670851161
7551,5673.725536,2,0,1,0,0,0,0.025532389729856
