FrameCounter,Timestamp,LedState,Stimulation,Output0,Output1,Input0,Input1,Region0G
7427,3388.988928,2,0,1,0,0,0,0.0115736139734215
7429,3389.022272,2,0,1,0,0,0,0.0115962799845174
7431,3389.055616,2,0,1,0,0,0,0.0115802394228187
7433,3389.088928,2,0,1,0,0,0,0.0115931416137502
7435,3389.122272,2,0,1,0,0,0,0.0115840752093119
7437,3389.155616,2,0,1,0,0,0,0.0116043002653667
7439,3389.188928,2,0,1,0,0,0,0.0116039515575037
7441,3389.222272,2,0,1,0,0,0,0.0116063925125448
7443,3389.255616,2,0,1,0,0,0,0.0116022080181886
7445,3389.288928,2,0,1,0,0,0,0.0115767523441886
7447,3389.322272,2,0,1,0,0,0,0.0115994183552845
7449,3389.355584,2,0,1,0,0,0,0.0115927929058872
7451,3389.388928,2,0,1,0,0,0,0.0115471121758325
7453,3389.422272,2,0,1,0,0,0,0.0116238279056954
7455,3389.455584,2,0,1,0,0,0,0.0116161563327091
7457,3389.488928,2,0,1,0,0,0,0.0116015106024626
7459,3389.522272,2,0,1,0,0,0,0.011611274422627
7461,3389.555584,2,0,1,0,0,0,0.011587910995805
7463,3389.588928,2,0,1,0,0,0,0.0116227817821064
7465,3389.62224,2,0,1,0,0,0,0.0115708243105174
7467,3389.655584,2,0,1,0,0,0,0.0115736139734215
7469,3389.688928,2,0,1,0,0,0,0.01156071178249
7471,3389.72224,2,0,1,0,0,0,0.0116276636921886
7473,3389.755584,2,0,1,0,0,0,0.0115924441980242
7475,3389.788928,2,0,1,0,0,0,0.0115704756026544
7477,3389.82224,2,0,1,0,0,0,0.0115286306590927
7479,3389.855584,2,0,1,0,0,0,0.0115251435804626
7481,3389.888896,2,0,1,0,0,0,0.011586864872216
7483,3389.92224,2,0,1,0,0,0,0.0115802394228187
7485,3389.955584,2,0,1,0,0,0,0.0116217356585174
7487,3389.988896,2,0,1,0,0,0,0.011612320546216
7489,3390.02224,2,0,1,0,0,0,0.0116196434113393
7491,3390.055552,2,0,1,0,0,0,0.0115697781869283
7493,3390.088896,2,0,1,0,0,0,0.0116182485798872
7495,3390.12224,2,0,1,0,0,0,0.0116165050405722
7497,3390.155552,2,0,1,0,0,0,0.0115722191419694
7499,3390.188896,2,0,1,0,0,0,0.0115715217262434
7501,3390.22224,2,0,1,0,0,0,0.0115715217262434
7503,3390.255552,2,0,1,0,0,0,0.0115554811645448
7505,3390.288896,2,0,1,0,0,0,0.0115673372318872
7507,3390.322208,2,0,1,0,0,0,0.0115659424004352
7509,3390.355552,2,0,1,0,0,0,0.0115575734117229
7511,3390.388896,2,0,1,0,0,0,0.0115638501532571
7513,3390.422208,2,0,1,0,0,0,0.0115819829621338
7515,3390.455552,2,0,1,0,0,0,0.0115635014453941
7517,3390.488896,2,0,1,0,0,0,0.0115512966701886
7519,3390.522208,2,0,1,0,0,0,0.0115893058272571
7521,3390.555552,2,0,1,0,0,0,0.0115791932992297
7523,3390.588896,2,0,1,0,0,0,0.0116074386361338
7525,3390.622208,2,0,1,0,0,0,0.0115774497599146
7527,3390.655552,2,0,1,0,0,0,0.011585818748627
7529,3390.688864,2,0,1,0,0,0,0.0115655936925722
7531,3390.722208,2,0,1,0,0,0,0.0115694294790653
7533,3390.755552,2,0,1,0,0,0,0.011587213580079
7535,3390.788864,2,0,1,0,0,0,0.0115669885240242
7537,3390.822208,2,0,1,0,0,0,0.0115593169510379
7539,3390.855552,2,0,1,0,0,0,0.0115533889173667
7541,3390.888864,2,0,1,0,0,0,0.01156071178249
7543,3390.922208,2,0,1,0,0,0,0.0116060438046818
7545,3390.95552,2,0,1,0,0,0,0.0115565272881338
7547,3390.988864,2,0,1,0,0,0,0.0115746600970105
7549,3391.022208,2,0,1,0,0,0,0.011585818748627
7551,3391.05552,2,0,1,0,0,0,0.0115704756026544
7553,3391.088864,2,0,1,0,0,0,0.0115655936925722
7555,3391.122208,2,0,1,0,0,0,0.0115802394228187
7557,3391.15552,2,0,1,0,0,0,0.0115596656589009
7559,3391.188864,2,0,1,0,0,0,0.0115945364452023
7561,3391.222176,2,0,1,0,0,0,0.0115907006587092
7563,3391.25552,2,0,1,0,0,0,0.0115987209395585
7565,3391.288864,2,0,1,0,0,0,0.0115798907149557
7567,3391.322176,2,0,1,0,0,0,0.0115976748159694
7569,3391.35552,2,0,1,0,0,0,0.0116074386361338
7571,3391.388832,2,0,1,0,0,0,0.0115683833554763
7573,3391.422176,2,0,1,0,0,0,0.0115478095915585
7575,3391.45552,2,0,1,0,0,0,0.011586516164353
7577,3391.488832,2,0,1,0,0,0,0.0115907006587092
7579,3391.522176,2,0,1,0,0,0,0.0115750088048735
7581,3391.55552,2,0,1,0,0,0,0.0116046489732297
7583,3391.588832,2,0,1,0,0,0,0.0116060438046818
7585,3391.622176,2,0,1,0,0,0,0.0115893058272571
7587,3391.655488,2,0,1,0,0,0,0.0115687320633393
7589,3391.688832,2,0,1,0,0,0,0.0116084847597228
7591,3391.722176,2,0,1,0,0,0,0.0115575734117229
7593,3391.755488,2,0,1,0,0,0,0.0115941877373393
7595,3391.788832,2,0,1,0,0,0,0.0115736139734215
7597,3391.822176,2,0,1,0,0,0,0.0115648962768461
7599,3391.855488,2,0,1,0,0,0,0.0115788445913667
7601,3391.888832,2,0,1,0,0,0,0.0115652449847092
7603,3391.922176,2,0,1,0,0,0,0.0115659424004352
7605,3391.955488,2,0,1,0,0,0,0.0115324664455859
7607,3391.988832,2,0,1,0,0,0,0.0115635014453941
7609,3392.022144,2,0,1,0,0,0,0.0115436250972023
7611,3392.055488,2,0,1,0,0,0,0.0115495531308735
7613,3392.088832,2,0,1,0,0,0,0.0115439738050653
7615,3392.122144,2,0,1,0,0,0,0.011510149142353
7617,3392.155488,2,0,1,0,0,0,0.0115554811645448
7619,3392.188832,2,0,1,0,0,0,0.0115317690298599
7621,3392.222144,2,0,1,0,0,0,0.0115132875131201
7623,3392.255488,2,0,1,0,0,0,0.0115317690298599
7625,3392.2888,2,0,1,0,0,0,0.0115282819512297
7627,3392.322144,2,0,1,0,0,0,0.0114923650413393
7629,3392.355488,2,0,1,0,0,0,0.011510149142353
7631,3392.3888,2,0,1,0,0,0,0.0115296767826818
7633,3392.422144,2,0,1,0,0,0,0.0114899240862982
7635,3392.455456,2,0,1,0,0,0,0.0115628040296681
7637,3392.4888,2,0,1,0,0,0,0.0115202616703804
7639,3392.522144,2,0,1,0,0,0,0.011560014366764
