FrameCounter,Timestamp,LedState,Stimulation,Output0,Output1,Input0,Input1,Region0G
7408,6854.427296,1,0,1,0,0,0,0.013617391
7410,6854.46064,1,0,1,0,0,0,0.013615996
7412,6854.493984,1,0,1,0,0,0,0.013586704
7414,6854.527296,1,0,1,0,0,0,0.013518009
7416,6854.56064,1,0,1,0,0,0,0.013493599
7418,6854.593984,1,0,1,0,0,0,0.013466052
7420,6854.627296,1,0,1,0,0,0,0.013464308
7422,6854.66064,1,0,1,0,0,0,0.013496389
7424,6854.693952,1,0,1,0,0,0,0.013458729
7426,6854.727296,1,0,1,0,0,0,0.013539978
7428,6854.76064,1,0,1,0,0,0,0.013518706
7430,6854.793952,1,0,1,0,0,0,0.013522542
7432,6854.827296,1,0,1,0,0,0,0.013538583
7434,6854.86064,1,0,1,0,0,0,0.013612509
7436,6854.893952,1,0,1,0,0,0,0.013588099
7438,6854.927296,1,0,1,0,0,0,0.013577987
7440,6854.960608,1,0,1,0,0,0,0.013630642
7442,6854.993952,1,0,1,0,0,0,0.013588797
7444,6855.027296,1,0,1,0,0,0,0.01359054
7446,6855.060608,1,0,1,0,0,0,0.013595422
7448,6855.093952,1,0,1,0,0,0,0.013626108
7450,6855.127296,1,0,1,0,0,0,0.013664118
7452,6855.160608,1,0,1,0,0,0,0.013649821
7454,6855.193952,1,0,1,0,0,0,0.013663769
7456,6855.227264,1,0,1,0,0,0,0.013631339
7458,6855.260608,1,0,1,0,0,0,0.013672835
7460,6855.293952,1,0,1,0,0,0,0.013650867
7462,6855.327264,1,0,1,0,0,0,0.013641103
7464,6855.360608,1,0,1,0,0,0,0.01359333
7466,6855.393952,1,0,1,0,0,0,0.013613206
7468,6855.427264,1,0,1,0,0,0,0.013610765
7470,6855.460608,1,0,1,0,0,0,0.013580428
7472,6855.493952,1,0,1,0,0,0,0.013588448
7474,6855.527264,1,0,1,0,0,0,0.013548347
7476,6855.560608,1,0,1,0,0,0,0.013577987
7478,6855.59392,1,0,1,0,0,0,0.013607627
7480,6855.627264,1,0,1,0,0,0,0.013622273
7482,6855.660608,1,0,1,0,0,0,0.013574151
7484,6855.69392,1,0,1,0,0,0,0.01366342
7486,6855.727264,1,0,1,0,0,0,0.013599607
7488,6855.760576,1,0,1,0,0,0,0.013628898
7490,6855.79392,1,0,1,0,0,0,0.013634129
7492,6855.827264,1,0,1,0,0,0,0.013648077
7494,6855.860576,1,0,1,0,0,0,0.013662723
7496,6855.89392,1,0,1,0,0,0,0.013668302
7498,6855.927264,1,0,1,0,0,0,0.013634826
7500,6855.960576,1,0,1,0,0,0,0.013646682
7502,6855.99392,1,0,1,0,0,0,0.013629596
7504,6856.027232,1,0,1,0,0,0,0.01365819
7506,6856.060576,1,0,1,0,0,0,0.013664815
7508,6856.09392,1,0,1,0,0,0,0.013635524
7510,6856.127232,1,0,1,0,0,0,0.013657841
7512,6856.160576,1,0,1,0,0,0,0.013613904
7514,6856.193888,1,0,1,0,0,0,0.01368783
7516,6856.227232,1,0,1,0,0,0,0.013637616
7518,6856.260576,1,0,1,0,0,0,0.01362297
7520,6856.293888,1,0,1,0,0,0,0.013623668
7522,6856.327232,1,0,1,0,0,0,0.013657143
7524,6856.360576,1,0,1,0,0,0,0.013591586
7526,6856.393888,1,0,1,0,0,0,0.013576243
7528,6856.427232,1,0,1,0,0,0,0.013605186
7530,6856.460544,1,0,1,0,0,0,0.013574151
7532,6856.493888,1,0,1,0,0,0,0.013613904
7534,6856.527232,1,0,1,0,0,0,0.013584264
7536,6856.560544,1,0,1,0,0,0,0.013587053
7538,6856.593888,1,0,1,0,0,0,0.013569269
7540,6856.627232,1,0,1,0,0,0,0.013592981
7542,6856.660544,1,0,1,0,0,0,0.013575546
7544,6856.693888,1,0,1,0,0,0,0.013608324
7546,6856.7272,1,0,1,0,0,0,0.01359054
7548,6856.760544,1,0,1,0,0,0,0.013601699
7550,6856.793888,1,0,1,0,0,0,0.013593679
7552,6856.8272,1,0,1,0,0,0,0.013607976
7554,6856.860544,1,0,1,0,0,0,0.013587751
7556,6856.893888,1,0,1,0,0,0,0.013594027
7558,6856.9272,1,0,1,0,0,0,0.013603094
7560,6856.960544,1,0,1,0,0,0,0.013560551
7562,6856.993888,1,0,1,0,0,0,0.013585658
7564,6857.0272,1,0,1,0,0,0,0.013592284
7566,6857.060544,1,0,1,0,0,0,0.013569966
7568,6857.093856,1,0,1,0,0,0,0.013611114
7570,6857.1272,1,0,1,0,0,0,0.013589843
7572,6857.160544,1,0,1,0,0,0,0.01360135
7574,6857.193856,1,0,1,0,0,0,0.013551834
7576,6857.2272,1,0,1,0,0,0,0.013580428
7578,6857.260544,1,0,1,0,0,0,0.013588099
7580,6857.293856,1,0,1,0,0,0,0.013647728
7582,6857.3272,1,0,1,0,0,0,0.013685737
7584,6857.360512,1,0,1,0,0,0,0.013553229
7586,6857.393856,1,0,1,0,0,0,0.013579033
7588,6857.4272,1,0,1,0,0,0,0.013607627
7590,6857.460512,1,0,1,0,0,0,0.013582171
7592,6857.493856,1,0,1,0,0,0,0.013569966
7594,6857.5272,1,0,1,0,0,0,0.013624016
7596,6857.560512,1,0,1,0,0,0,0.013588099
7598,6857.593856,1,0,1,0,0,0,0.013566828
7600,6857.627168,1,0,1,0,0,0,0.013603791
7602,6857.660512,1,0,1,0,0,0,0.013603791
7604,6857.693856,1,0,1,0,0,0,0.013567177
7606,6857.727168,1,0,1,0,0,0,0.013582869
7608,6857.760512,1,0,1,0,0,0,0.013572756
7610,6857.793856,1,0,1,0,0,0,0.013545906
7612,6857.827168,1,0,1,0,0,0,0.013610417
7614,6857.860512,1,0,1,0,0,0,0.013633083
7616,6857.893824,1,0,1,0,0,0,0.013618088
7618,6857.927168,1,0,1,0,0,0,0.013588448
7620,6857.960512,1,0,1,0,0,0,0.013603094
7622,6857.993824,1,0,1,0,0,0,0.01367423
7624,6858.027168,1,0,1,0,0,0,0.013582869
7626,6858.060512,1,0,1,0,0,0,0.013613206
7628,6858.093824,1,0,1,0,0,0,0.013576941
7630,6858.127168,1,0,1,0,0,0,0.013592633
7632,6858.16048,1,0,1,0,0,0,0.013555321
7634,6858.193824,1,0,1,0,0,0,0.01361216
7636,6858.227168,1,0,1,0,0,0,0.013590889
7638,6858.26048,1,0,1,0,0,0,0.01360693
7640,6858.293824,1,0,1,0,0,0,0.013606581
7642,6858.327168,1,0,1,0,0,0,0.013598909
7644,6858.36048,1,0,1,0,0,0,0.013569269
7646,6858.393824,1,0,1,0,0,0,0.013599955
7648,6858.427136,1,0,1,0,0,0,0.01359612
7650,6858.46048,1,0,1,0,0,0,0.013603442
7652,6858.493824,1,0,1,0,0,0,0.013603094
7654,6858.527136,1,0,1,0,0,0,0.013635175
7656,6858.56048,1,0,1,0,0,0,0.013607976
7658,6858.593792,1,0,1,0,0,0,0.013605883
7660,6858.627136,1,0,1,0,0,0,0.013669697
7662,6858.66048,1,0,1,0,0,0,0.013624016
7664,6858.693792,1,0,1,0,0,0,0.013649123
7666,6858.727136,1,0,1,0,0,0,0.013632734
7668,6858.76048,1,0,1,0,0,0,0.013612858
7670,6858.793792,1,0,1,0,0,0,0.013630642
7672,6858.827136,1,0,1,0,0,0,0.013676322
7674,6858.860448,1,0,1,0,0,0,0.013633431
7676,6858.893792,1,0,1,0,0,0,0.013617042
7678,6858.927136,1,0,1,0,0,0,0.013616693
7680,6858.960448,1,0,1,0,0,0,0.013571361
7682,6858.993792,1,0,1,0,0,0,0.013585658
7684,6859.027136,1,0,1,0,0,0,0.013598212
7686,6859.060448,1,0,1,0,0,0,0.013632036
7688,6859.093792,1,0,1,0,0,0,0.013609022
7690,6859.127104,1,0,1,0,0,0,0.013608673
7692,6859.160448,1,0,1,0,0,0,0.013652262
7694,6859.193792,1,0,1,0,0,0,0.013625411
7696,6859.227104,1,0,1,0,0,0,0.013615996
7698,6859.260448,1,0,1,0,0,0,0.013632734
7700,6859.293792,1,0,1,0,0,0,0.013650867
7702,6859.327104,1,0,1,0,0,0,0.013612509
7704,6859.360448,1,0,1,0,0,0,0.013662374
7706,6859.39376,1,0,1,0,0,0,0.013636221
7708,6859.427104,1,0,1,0,0,0,0.01363099
7710,6859.460448,1,0,1,0,0,0,0.013659584
7712,6859.49376,1,0,1,0,0,0,0.013701778
7714,6859.527104,1,0,1,0,0,0,0.01368225
7716,6859.560448,1,0,1,0,0,0,0.013641103
7718,6859.59376,1,0,1,0,0,0,0.013645287
7720,6859.627104,1,0,1,0,0,0,0.013601699
7722,6859.660448,1,0,1,0,0,0,0.013603094
7724,6859.69376,1,0,1,0,0,0,0.013641452
7726,6859.727104,1,0,1,0,0,0,0.013629596
7728,6859.760416,1,0,1,0,0,0,0.013604489
7730,6859.79376,1,0,1,0,0,0,0.013583217
7732,6859.827104,1,0,1,0,0,0,0.013594376
7734,6859.860416,1,0,1,0,0,0,0.013581125
7736,6859.89376,1,0,1,0,0,0,0.013590192
7738,6859.927104,1,0,1,0,0,0,0.013591238
7740,6859.960416,1,0,1,0,0,0,0.013546254
7742,6859.99376,1,0,1,0,0,0,0.013623668
7744,6860.027072,1,0,1,0,0,0,0.013525681
7746,6860.060416,1,0,1,0,0,0,0.0135473
7748,6860.09376,1,0,1,0,0,0,0.01362576
7750,6860.127072,1,0,1,0,0,0,0.013633431
7752,6860.160416,1,0,1,0,0,0,0.013605883
7754,6860.19376,1,0,1,0,0,0,0.013598909
7756,6860.227072,1,0,1,0,0,0,0.013570315
7758,6860.260416,1,0,1,0,0,0,0.013630642
7760,6860.293728,1,0,1,0,0,0,0.013610765
7762,6860.327072,1,0,1,0,0,0,0.013628898
7764,6860.360416,1,0,1,0,0,0,0.013640057
7766,6860.393728,1,0,1,0,0,0,0.013635175
7768,6860.427072,1,0,1,0,0,0,0.013634826
7770,6860.460416,1,0,1,0,0,0,0.013615647
7772,6860.493728,1,0,1,0,0,0,0.013623319
7774,6860.527072,1,0,1,0,0,0,0.01363378
7776,6860.560384,1,0,1,0,0,0,0.013634477
7778,6860.593728,1,0,1,0,0,0,0.013598909
7780,6860.627072,1,0,1,0,0,0,0.013575546
7782,6860.660384,1,0,1,0,0,0,0.01362018
7784,6860.693728,1,0,1,0,0,0,0.013666559
7786,6860.727072,1,0,1,0,0,0,0.01366342
7788,6860.760384,1,0,1,0,0,0,0.013599955
7790,6860.793728,1,0,1,0,0,0,0.013618088
7792,6860.82704,1,0,1,0,0,0,0.013617739
7794,6860.860384,1,0,1,0,0,0,0.013590889
7796,6860.893728,1,0,1,0,0,0,0.013619483
7798,6860.92704,1,0,1,0,0,0,0.013549044
7800,6860.960384,1,0,1,0,0,0,0.013579382
7802,6860.993696,1,0,1,0,0,0,0.013579382
7804,6861.02704,1,0,1,0,0,0,0.013578684
7806,6861.060384,1,0,1,0,0,0,0.01360135
7808,6861.093696,1,0,1,0,0,0,0.013588448
7810,6861.12704,1,0,1,0,0,0,0.013527773
7812,6861.160384,1,0,1,0,0,0,0.013534747
7814,6861.193696,1,0,1,0,0,0,0.013625062
7816,6861.22704,1,0,1,0,0,0,0.013554623
7818,6861.260352,1,0,1,0,0,0,0.013505107
7820,6861.293696,1,0,1,0,0,0,0.01348279
7822,6861.32704,1,0,1,0,0,0,0.01348279
7824,6861.360352,1,0,1,0,0,0,0.013575197
7826,6861.393696,1,0,1,0,0,0,0.01363378
7828,6861.42704,1,0,1,0,0,0,0.013626457
7830,6861.460352,1,0,1,0,0,0,0.013672835
7832,6861.493696,1,0,1,0,0,0,0.013546603
7834,6861.527008,1,0,1,0,0,0,0.013576243
7836,6861.560352,1,0,1,0,0,0,0.013629247
7838,6861.593696,1,0,1,0,0,0,0.013577987
7840,6861.627008,1,0,1,0,0,0,0.013511035
7842,6861.660352,1,0,1,0,0,0,0.013573454
7844,6861.693696,1,0,1,0,0,0,0.0135609
7846,6861.727008,1,0,1,0,0,0,0.013525332
7848,6861.760352,1,0,1,0,0,0,0.013504061
7850,6861.793664,1,0,1,0,0,0,0.013583915
7852,6861.827008,1,0,1,0,0,0,0.013574848
7854,6861.860352,1,0,1,0,0,0,0.013503015
7856,6861.893664,1,0,1,0,0,0,0.013526727
7858,6861.927008,1,0,1,0,0,0,0.01355811
7860,6861.960352,1,0,1,0,0,0,0.01356892
7862,6861.993664,1,0,1,0,0,0,0.013484882
7864,6862.027008,1,0,1,0,0,0,0.013554623
7866,6862.060352,1,0,1,0,0,0,0.013579382
7868,6862.093664,1,0,1,0,0,0,0.013514871
7870,6862.127008,1,0,1,0,0,0,0.013503015
7872,6862.16032,1,0,1,0,0,0,0.013554275
7874,6862.193664,1,0,1,0,0,0,0.013456985
7876,6862.227008,1,0,1,0,0,0,0.013460124
7878,6862.26032,1,0,1,0,0,0,0.013485928
7880,6862.293664,1,0,1,0,0,0,0.013569966
7882,6862.327008,1,0,1,0,0,0,0.013531957
7884,6862.36032,1,0,1,0,0,0,0.013598909
7886,6862.393664,1,0,1,0,0,0,0.013659236
7888,6862.426976,1,0,1,0,0,0,0.013586356
7890,6862.46032,1,0,1,0,0,0,0.013548347
7892,6862.493664,1,0,1,0,0,0,0.013591586
7894,6862.526976,1,0,1,0,0,0,0.013546603
7896,6862.56032,1,0,1,0,0,0,0.013580776
7898,6862.593632,1,0,1,0,0,0,0.013527424
7900,6862.626976,1,0,1,0,0,0,0.013535096
7902,6862.66032,1,0,1,0,0,0,0.013541024
7904,6862.693632,1,0,1,0,0,0,0.0135745
7906,6862.726976,1,0,1,0,0,0,0.013558459
7908,6862.76032,1,0,1,0,0,0,0.013565085
7910,6862.793632,1,0,1,0,0,0,0.013529168
7912,6862.826976,1,0,1,0,0,0,0.013515917
7914,6862.86032,1,0,1,0,0,0,0.013532306
7916,6862.893632,1,0,1,0,0,0,0.01355009
7918,6862.926976,1,0,1,0,0,0,0.013532306
7920,6862.960288,1,0,1,0,0,0,0.013590889
7922,6862.993632,1,0,1,0,0,0,0.01358252
7924,6863.026976,1,0,1,0,0,0,0.013650518
7926,6863.060288,1,0,1,0,0,0,0.013691317
7928,6863.093632,1,0,1,0,0,0,0.013564038
7930,6863.126976,1,0,1,0,0,0,0.013550788
7932,6863.160288,1,0,1,0,0,0,0.013547998
7934,6863.193632,1,0,1,0,0,0,0.013614601
7936,6863.226944,1,0,1,0,0,0,0.013558459
7938,6863.260288,1,0,1,0,0,0,0.013506153
7940,6863.2936,1,0,1,0,0,0,0.013497784
7942,6863.326944,1,0,1,0,0,0,0.013551485
7944,6863.360288,1,0,1,0,0,0,0.013544162
7946,6863.3936,1,0,1,0,0,0,0.013535444
7948,6863.426944,1,0,1,0,0,0,0.013541721
7950,6863.460288,1,0,1,0,0,0,0.013544162
7952,6863.4936,1,0,1,0,0,0,0.013536142
7954,6863.526944,1,0,1,0,0,0,0.013599258
7956,6863.560288,1,0,1,0,0,0,0.013592633
7958,6863.5936,1,0,1,0,0,0,0.013522542
7960,6863.626944,1,0,1,0,0,0,0.013510337
7962,6863.660256,1,0,1,0,0,0,0.013484533
7964,6863.6936,1,0,1,0,0,0,0.013443734
7966,6863.726944,1,0,1,0,0,0,0.013472677
7968,6863.760256,1,0,1,0,0,0,0.01347721
7970,6863.7936,1,0,1,0,0,0,0.013390382
7972,6863.826944,1,0,1,0,0,0,0.013321686
7974,6863.860256,1,0,1,0,0,0,0.013344353
7976,6863.8936,1,0,1,0,0,0,0.013358998
7978,6863.926944,1,0,1,0,0,0,0.013448965
7980,6863.960256,1,0,1,0,0,0,0.013352373
7982,6863.9936,1,0,1,0,0,0,0.013298672
7984,6864.026944,1,0,1,0,0,0,0.013361439
7986,6864.060256,1,0,1,0,0,0,0.0133991
7988,6864.0936,1,0,1,0,0,0,0.013461518
7990,6864.126912,1,0,1,0,0,0,0.013447221
7992,6864.160256,1,0,1,0,0,0,0.013437109
7994,6864.193568,1,0,1,0,0,0,0.013427345
